flow_id,created_at,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
flow-00212,2018-02-16T01:47:05.000Z,0.0.0.0,192.168.1.1,45316,44316,6,4226736,5,3,935,344,935,0,187,418.1447118,344,0,114.6666667,198.6084926,302.5975599,1.892713432,603819.4286,1555047.945,4129990,5,4226736,1056684,2049003.738,4129998,24,50908,25454,31923.04274,48027,2881,0,0,0,0,168,104,1.182945895,0.709767537,0,935,142.1111111,318.3553221,101350.1111,0,0,0,0,1,0,0,0,0,159.875,187,114.6666667,0,0,0,0,0,0,5,935,3,344,219,211,1,32,0,0,0,0,0,0,0,0
flow-00213,2018-02-16T01:47:06.000Z,100.1.1.1,192.168.1.1,1080,80,6,21131,2,0,0,0,0,0,0,0,0,0,0,0,0,94.64767403,21131,0,21131,21131,21131,21131,0,21131,21131,0,0,0,0,0,0,0,0,0,64,0,94.64767403,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00214,2018-02-16T01:47:06.000Z,100.1.1.2,192.168.1.1,1080,80,6,4340,2,0,0,0,0,0,0,0,0,0,0,0,0,460.8294931,4340,0,4340,4340,4340,4340,0,4340,4340,0,0,0,0,0,0,0,0,0,64,0,460.8294931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00215,2018-02-16T01:47:08.000Z,100.1.1.3,192.168.1.1,1080,80,6,9998,2,0,0,0,0,0,0,0,0,0,0,0,0,200.040008,9998,0,9998,9998,9998,9998,0,9998,9998,0,0,0,0,0,0,0,0,0,64,0,200.040008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00216,2018-02-16T01:47:08.000Z,100.1.1.1,192.168.1.1,1080,80,6,24938,2,0,0,0,0,0,0,0,0,0,0,0,0,80.19889326,24938,0,24938,24938,24938,24938,0,24938,24938,0,0,0,0,0,0,0,0,0,64,0,80.19889326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00217,2018-02-16T01:47:09.000Z,100.1.1.2,192.168.1.1,1080,80,6,358,2,0,0,0,0,0,0,0,0,0,0,0,0,5586.592179,358,0,358,358,358,358,0,358,358,0,0,0,0,0,0,0,0,0,64,0,5586.592179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00218,2018-02-16T01:47:10.000Z,100.1.1.3,192.168.1.1,1080,80,6,1297,2,0,0,0,0,0,0,0,0,0,0,0,0,1542.020046,1297,0,1297,1297,1297,1297,0,1297,1297,0,0,0,0,0,0,0,0,0,64,0,1542.020046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00219,2018-02-16T01:47:11.000Z,0.0.0.0,192.168.1.1,57576,56576,6,4255389,4,5,935,337,935,0,233.75,467.5,337,0,67.4,150.7109817,298.9150933,2.114965283,531923.625,1466901.119,4162121,4,4226547,1408849,2384410.049,4162127,29666,93268,23317,15539.71591,34443,313,0,0,0,0,136,168,0.93998457,1.174980713,0,935,127.2,302.9476669,91777.28889,0,0,0,0,1,0,0,0,1,141.3333333,233.75,67.4,0,0,0,0,0,0,4,935,5,337,219,225,1,32,0,0,0,0,0,0,0,0
flow-00220,2018-02-16T01:47:11.000Z,100.1.1.1,192.168.1.1,1080,80,6,18566,2,0,0,0,0,0,0,0,0,0,0,0,0,107.7237962,18566,0,18566,18566,18566,18566,0,18566,18566,0,0,0,0,0,0,0,0,0,64,0,107.7237962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00221,2018-02-16T01:47:12.000Z,100.1.1.2,192.168.1.1,1080,80,6,19940,2,0,0,0,0,0,0,0,0,0,0,0,0,100.3009027,19940,0,19940,19940,19940,19940,0,19940,19940,0,0,0,0,0,0,0,0,0,64,0,100.3009027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00222,2018-02-16T01:47:12.000Z,100.1.1.3,192.168.1.1,1080,80,6,9910,2,0,0,0,0,0,0,0,0,0,0,0,0,201.8163471,9910,0,9910,9910,9910,9910,0,9910,9910,0,0,0,0,0,0,0,0,0,64,0,201.8163471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00223,2018-02-16T01:47:12.000Z,0.0.0.0,192.168.1.1,38086,37086,6,4174935,5,3,935,339,935,0,187,418.1447118,339,0,113,195.7217413,305.1544515,1.916197498,596419.2857,1546859.349,4103864,6,4174935,1043733.75,2040361.112,4103870,37,70652,35326,49589.39856,70391,261,0,0,0,0,168,104,1.197623436,0.718574062,0,935,141.5555556,317.9630918,101100.5278,0,0,0,0,1,0,0,0,0,159.25,187,113,0,0,0,0,0,0,5,935,3,339,237,211,1,32,0,0,0,0,0,0,0,0
flow-00224,2018-02-16T01:47:12.000Z,100.1.1.1,192.168.1.1,1080,80,6,96599,3,0,0,0,0,0,0,0,0,0,0,0,0,31.05622211,48299.5,16449.42505,59931,36668,96599,48299.5,16449.42505,59931,36668,0,0,0,0,0,0,0,0,0,96,0,31.05622211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00225,2018-02-16T01:47:12.000Z,0.0.0.0,192.168.1.1,60744,59744,6,4259041,5,3,935,373,935,0,187,418.1447118,373,0,124.3333333,215.3516504,307.1113896,1.878357123,608434.4286,1584669.364,4201984,6,4259041,1064760.25,2091540.793,4201991,22,36632,18316,25546.35379,36380,252,0,0,0,0,168,104,1.173973202,0.704383921,0,935,145.3333333,320.791599,102907.25,0,0,0,0,1,0,0,0,0,163.5,187,124.3333333,0,0,0,0,0,0,5,935,3,373,237,211,1,32,0,0,0,0,0,0,0,0
flow-00226,2018-02-16T01:47:13.000Z,100.1.1.2,192.168.1.1,1080,80,6,7414,2,0,0,0,0,0,0,0,0,0,0,0,0,269.7599137,7414,0,7414,7414,7414,7414,0,7414,7414,0,0,0,0,0,0,0,0,0,64,0,269.7599137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00227,2018-02-16T01:47:13.000Z,100.1.1.3,192.168.1.1,1080,80,6,4751,2,0,0,0,0,0,0,0,0,0,0,0,0,420.9640076,4751,0,4751,4751,4751,4751,0,4751,4751,0,0,0,0,0,0,0,0,0,64,0,420.9640076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00228,2018-02-16T01:47:13.000Z,0.0.0.0,192.168.1.1,44712,43712,6,4137784,5,3,935,345,935,0,187,418.1447118,345,0,115,199.1858429,309.3443254,1.933402034,591112,1525571.977,4050504,7,4137784,1034446,2010815.614,4050512,46,44231,22115.5,26534.18196,40878,3353,0,0,0,0,168,104,1.208376271,0.725025763,0,935,142.2222222,318.434757,101400.6944,0,0,0,0,1,0,0,0,0,160,187,115,0,0,0,0,0,0,5,935,3,345,219,211,1,32,0,0,0,0,0,0,0,0
flow-00229,2018-02-16T01:47:15.000Z,0.0.0.0,192.168.1.1,57946,56946,6,4239242,5,3,935,377,935,0,187,418.1447118,377,0,125.6666667,217.6610515,309.4892908,1.887129822,605606,1572944.019,4172607,3,4239242,1059810.5,2075260.672,4172610,49,36670,18335,3437.95317,20766,15904,0,0,0,0,168,104,1.179456139,0.707673683,0,935,145.7777778,321.1490222,103136.6944,0,0,0,0,1,0,0,0,0,164,187,125.6666667,0,0,0,0,0,0,5,935,3,377,219,211,1,32,0,0,0,0,0,0,0,0
flow-00230,2018-02-16T01:47:15.000Z,100.1.1.1,192.168.1.1,1080,80,6,28282,2,0,0,0,0,0,0,0,0,0,0,0,0,70.71635669,28282,0,28282,28282,28282,28282,0,28282,28282,0,0,0,0,0,0,0,0,0,64,0,70.71635669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00231,2018-02-16T01:47:16.000Z,100.1.1.2,192.168.1.1,1080,80,6,353,2,0,0,0,0,0,0,0,0,0,0,0,0,5665.72238,353,0,353,353,353,353,0,353,353,0,0,0,0,0,0,0,0,0,64,0,5665.72238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00232,2018-02-16T01:47:16.000Z,100.1.1.3,192.168.1.1,1080,80,6,23577,2,0,0,0,0,0,0,0,0,0,0,0,0,84.82843449,23577,0,23577,23577,23577,23577,0,23577,23577,0,0,0,0,0,0,0,0,0,64,0,84.82843449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00233,2018-02-16T01:47:16.000Z,100.1.1.1,192.168.1.1,1080,80,6,400,2,0,0,0,0,0,0,0,0,0,0,0,0,5000,400,0,400,400,400,400,0,400,400,0,0,0,0,0,0,0,0,0,64,0,5000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00234,2018-02-16T01:47:18.000Z,100.1.1.2,192.168.1.1,1080,80,6,26252,2,0,0,0,0,0,0,0,0,0,0,0,0,76.18467164,26252,0,26252,26252,26252,26252,0,26252,26252,0,0,0,0,0,0,0,0,0,64,0,76.18467164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00235,2018-02-16T01:47:18.000Z,100.1.1.3,192.168.1.1,1080,80,6,68362,3,0,0,0,0,0,0,0,0,0,0,0,0,43.88402914,34181,18213.65647,47060,21302,68362,34181,18213.65647,47060,21302,0,0,0,0,0,0,0,0,0,96,0,43.88402914,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00236,2018-02-16T01:47:19.000Z,100.1.1.1,192.168.1.1,1080,80,6,4056415,4,4,418,935,418,0,104.5,209,935,0,233.75,467.5,333.5457541,1.972184799,579487.8571,1509269.887,4002019,8,4014124,1338041.333,2307072.491,4002019,5203,54388,18129.33333,21755.34335,42262,21,0,0,0,0,124,136,0.986092399,0.986092399,0,935,150.3333333,325.1053675,105693.5,1,0,0,0,0,0,0,0,1,169.125,104.5,233.75,0,0,0,0,0,0,4,418,4,935,0,219,1,20,0,0,0,0,0,0,0,0
flow-00237,2018-02-16T01:47:19.000Z,100.1.1.2,192.168.1.1,1080,80,6,16708,2,0,0,0,0,0,0,0,0,0,0,0,0,119.7031362,16708,0,16708,16708,16708,16708,0,16708,16708,0,0,0,0,0,0,0,0,0,64,0,119.7031362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00238,2018-02-16T01:47:19.000Z,100.1.1.3,192.168.1.1,1080,80,6,261929,3,0,0,0,0,0,0,0,0,0,0,0,0,11.45348549,130964.5,125066.6835,219400,42529,261929,130964.5,125066.6835,219400,42529,0,0,0,0,0,0,0,0,0,96,0,11.45348549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00239,2018-02-16T01:47:20.000Z,100.1.1.1,192.168.1.1,1080,80,6,47857,2,0,0,0,0,0,0,0,0,0,0,0,0,41.79116953,47857,0,47857,47857,47857,47857,0,47857,47857,0,0,0,0,0,0,0,0,0,64,0,41.79116953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00240,2018-02-16T01:47:20.000Z,100.1.1.2,192.168.1.1,1080,80,6,25687,2,0,0,0,0,0,0,0,0,0,0,0,0,77.86039631,25687,0,25687,25687,25687,25687,0,25687,25687,0,0,0,0,0,0,0,0,0,64,0,77.86039631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00241,2018-02-16T01:47:20.000Z,100.1.1.3,192.168.1.1,1080,80,6,68902,3,0,0,0,0,0,0,0,0,0,0,0,0,43.54010043,34451,13501.49688,43998,24904,68902,34451,13501.49688,43998,24904,0,0,0,0,0,0,0,0,0,96,0,43.54010043,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00242,2018-02-16T01:47:20.000Z,0.0.0.0,192.168.1.1,56698,55698,6,7050625,5,5,935,289,935,0,187,418.1447118,289,0,57.8,129.2447291,173.6016311,1.418313979,783402.7778,1390629.792,3988095,3,7050625,1762656.25,3502137.545,7015813,24,3060813,765203.25,956946.5899,2016267,1106,0,0,0,0,168,184,0.70915699,0.70915699,0,935,111.2727273,286.6266181,82154.81818,0,0,0,0,1,0,0,0,1,122.4,187,57.8,0,0,0,0,0,0,5,935,5,289,219,211,1,32,0,0,0,0,0,0,0,0
flow-00243,2018-02-16T01:47:20.000Z,0.0.0.0,192.168.1.1,61784,60784,6,4088229,5,3,935,354,935,0,187,418.1447118,354,0,118,204.3819953,315.2954494,1.956837545,584032.7143,1493834.757,3970281,12,4088229,1022057.25,1966276.206,3970301,33,117653,58826.5,82829.78124,117396,257,0,0,0,0,168,104,1.223023466,0.733814079,0,935,143.2222222,319.1644473,101865.9444,0,0,0,0,1,0,0,0,0,161.125,187,118,0,0,0,0,0,0,5,935,3,354,219,211,1,32,0,0,0,0,0,0,0,0
flow-00244,2018-02-16T01:47:21.000Z,0.0.0.0,192.168.1.1,35918,34918,6,4131005,5,3,935,288,935,0,187,418.1447118,288,0,96,166.2768775,296.0538658,1.936574756,590143.5714,1533851.333,4068448,5,4131005,1032751.25,2023857.68,4068456,33,33706,16853,20460.84182,31321,2385,0,0,0,0,168,104,1.210359223,0.726215534,0,935,135.8888889,314.43936,98872.11111,0,0,0,0,1,0,0,0,0,152.875,187,96,0,0,0,0,0,0,5,935,3,288,237,211,1,32,0,0,0,0,0,0,0,0
flow-00245,2018-02-16T01:47:22.000Z,100.1.1.1,192.168.1.1,1080,80,6,23161,2,0,0,0,0,0,0,0,0,0,0,0,0,86.35205734,23161,0,23161,23161,23161,23161,0,23161,23161,0,0,0,0,0,0,0,0,0,64,0,86.35205734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00246,2018-02-16T01:47:23.000Z,0.0.0.0,192.168.1.1,50156,49156,6,4071863,5,3,935,392,935,0,187,418.1447118,392,0,130.6666667,226.3213055,325.895051,1.964702643,581694.7143,1490987.922,3962656,8,4071863,1017965.75,1963316.909,3962664,56,64440,32220,11595.137,40419,24021,0,0,0,0,168,104,1.227939152,0.736763491,0,935,147.4444444,322.5349249,104028.7778,0,0,0,0,1,0,0,0,0,165.875,187,130.6666667,0,0,0,0,0,0,5,935,3,392,219,211,1,32,0,0,0,0,0,0,0,0
flow-00247,2018-02-16T01:47:23.000Z,0.0.0.0,192.168.1.1,53442,52442,6,4106861,5,3,935,362,935,0,187,418.1447118,362,0,120.6666667,209.0007974,315.8129774,1.947959768,586694.4286,1515540.163,4023413,7,4106861,1026715.25,1997895.889,4023420,1042,36932,18466,6511.039241,23070,13862,0,0,0,0,168,104,1.217474855,0.730484913,0,935,144.1111111,319.8352875,102294.6111,0,0,0,0,1,0,0,0,0,162.125,187,120.6666667,0,0,0,0,0,0,5,935,3,362,219,211,1,32,0,0,0,0,0,0,0,0
flow-00248,2018-02-16T01:47:26.000Z,100.1.1.2,192.168.1.1,1080,80,6,4693,2,0,0,0,0,0,0,0,0,0,0,0,0,426.1666312,4693,0,4693,4693,4693,4693,0,4693,4693,0,0,0,0,0,0,0,0,0,64,0,426.1666312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00249,2018-02-16T01:47:26.000Z,0.0.0.0,192.168.1.1,46636,45636,6,4195544,5,3,935,300,935,0,187,418.1447118,300,0,100,173.2050808,294.3599209,1.906784913,599363.4286,1543967.856,4100266,5,4195544,1048886,2034464.744,4100273,26,70133,35066.5,49038.56238,69742,391,0,0,0,0,168,104,1.19174057,0.715044342,0,935,137.2222222,315.1895373,99344.44444,0,0,0,0,1,0,0,0,0,154.375,187,100,0,0,0,0,0,0,5,935,3,300,219,211,1,32,0,0,0,0,0,0,0,0
flow-00250,2018-02-16T01:47:26.000Z,0.0.0.0,192.168.1.1,40824,39824,6,4189773,4,5,935,331,935,0,233.75,467.5,331,0,66.2,148.0277001,302.1643416,2.148087736,523721.625,1436919.37,4079592,6,4187525,1395841.667,2324202.067,4079599,53539,110181,27545.25,21280.69733,53804,1989,0,0,0,0,136,168,0.954705661,1.193382076,0,935,126.6,302.4915793,91501.15556,0,0,0,0,1,0,0,0,1,140.6666667,233.75,66.2,0,0,0,0,0,0,4,935,5,331,219,225,1,32,0,0,0,0,0,0,0,0
flow-00251,2018-02-16T01:47:27.000Z,100.1.1.3,192.168.1.1,1080,80,6,4156940,4,5,351,935,351,0,87.75,175.5,935,0,187,418.1447118,309.3621751,2.165054102,519617.5,1435135.911,4070849,6,4144317,1381439,2329387.668,4070855,288,4156934,1039233.5,2021336.721,4070857,36,0,0,0,0,136,168,0.962246268,1.202807835,0,935,128.6,304.0552581,92449.6,0,0,0,0,1,1,0,0,1,142.8888889,87.75,187,0,0,0,0,0,0,4,351,5,935,225,237,1,32,0,0,0,0,0,0,0,0
flow-00252,2018-02-16T01:47:27.000Z,100.1.1.1,192.168.1.1,1080,80,6,18509,2,0,0,0,0,0,0,0,0,0,0,0,0,108.0555405,18509,0,18509,18509,18509,18509,0,18509,18509,0,0,0,0,0,0,0,0,0,64,0,108.0555405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00253,2018-02-16T01:47:28.000Z,0.0.0.0,192.168.1.1,58562,57562,6,4248350,5,3,935,332,935,0,187,418.1447118,332,0,110.6666667,191.6802894,298.2334318,1.883084021,606907.1429,1536892.425,4091344,7,4248350,1062087.5,2019931.834,4091351,23,101064,50532,57056.44617,90877,10187,0,0,0,0,168,104,1.176927513,0.706156508,0,935,140.7777778,317.4278571,100760.4444,0,0,0,0,1,0,0,0,0,158.375,187,110.6666667,0,0,0,0,0,0,5,935,3,332,219,211,1,32,0,0,0,0,0,0,0,0
flow-00254,2018-02-16T01:47:28.000Z,100.1.1.2,192.168.1.1,1080,80,6,9359,2,0,0,0,0,0,0,0,0,0,0,0,0,213.6980447,9359,0,9359,9359,9359,9359,0,9359,9359,0,0,0,0,0,0,0,0,0,64,0,213.6980447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00255,2018-02-16T01:47:28.000Z,100.1.1.3,192.168.1.1,1080,80,6,2061,2,0,0,0,0,0,0,0,0,0,0,0,0,970.4027171,2061,0,2061,2061,2061,2061,0,2061,2061,0,0,0,0,0,0,0,0,0,64,0,970.4027171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00256,2018-02-16T01:47:28.000Z,100.1.1.1,192.168.1.1,1080,80,6,5037,2,0,0,0,0,0,0,0,0,0,0,0,0,397.0617431,5037,0,5037,5037,5037,5037,0,5037,5037,0,0,0,0,0,0,0,0,0,64,0,397.0617431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00257,2018-02-16T01:47:29.000Z,100.1.1.2,192.168.1.1,1080,80,6,96429,3,0,0,0,0,0,0,0,0,0,0,0,0,31.11097284,48214.5,10813.784,55861,40568,96429,48214.5,10813.784,55861,40568,0,0,0,0,0,0,0,0,0,96,0,31.11097284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00258,2018-02-16T01:47:29.000Z,100.1.1.3,192.168.1.1,1080,80,6,2981,2,0,0,0,0,0,0,0,0,0,0,0,0,670.9158001,2981,0,2981,2981,2981,2981,0,2981,2981,0,0,0,0,0,0,0,0,0,64,0,670.9158001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00259,2018-02-16T01:47:29.000Z,100.1.1.1,192.168.1.1,1080,80,6,1158,2,0,0,0,0,0,0,0,0,0,0,0,0,1727.115717,1158,0,1158,1158,1158,1158,0,1158,1158,0,0,0,0,0,0,0,0,0,64,0,1727.115717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00260,2018-02-16T01:47:30.000Z,100.1.1.2,192.168.1.1,1080,80,6,207,2,0,0,0,0,0,0,0,0,0,0,0,0,9661.835749,207,0,207,207,207,207,0,207,207,0,0,0,0,0,0,0,0,0,64,0,9661.835749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00261,2018-02-16T01:47:30.000Z,100.1.1.3,192.168.1.1,1080,80,6,15490,2,0,0,0,0,0,0,0,0,0,0,0,0,129.1155584,15490,0,15490,15490,15490,15490,0,15490,15490,0,0,0,0,0,0,0,0,0,64,0,129.1155584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00262,2018-02-16T01:47:30.000Z,100.1.1.1,192.168.1.1,1080,80,6,634,2,0,0,0,0,0,0,0,0,0,0,0,0,3154.574132,634,0,634,634,634,634,0,634,634,0,0,0,0,0,0,0,0,0,64,0,3154.574132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00263,2018-02-16T01:47:31.000Z,100.1.1.2,192.168.1.1,1080,80,6,506,2,0,0,0,0,0,0,0,0,0,0,0,0,3952.56917,506,0,506,506,506,506,0,506,506,0,0,0,0,0,0,0,0,0,64,0,3952.56917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00264,2018-02-16T01:47:31.000Z,0.0.0.0,192.168.1.1,47210,46210,6,4201774,5,4,935,341,935,0,187,418.1447118,341,0,85.25,170.5,303.6812546,2.141952423,525221.75,1418422.801,4033521,6,4201774,1050443.5,1989696.02,4033528,4627,163950,54650,77944.0317,143953,303,0,0,0,0,168,136,1.189973568,0.951978855,0,935,127.6,303.2579393,91965.37778,0,0,0,0,1,0,0,0,0,141.7777778,187,85.25,0,0,0,0,0,0,5,935,4,341,237,225,1,32,0,0,0,0,0,0,0,0
flow-00265,2018-02-16T01:47:32.000Z,0.0.0.0,192.168.1.1,57674,56674,6,4143,1,2,0,0,0,0,0,0,0,0,0,0,0,724.1129616,2071.5,1871.71165,3395,748,0,0,0,0,0,748,748,0,748,748,0,0,0,0,32,64,241.3709872,482.7419744,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,237,225,0,32,0,0,0,0,0,0,0,0
flow-00266,2018-02-16T01:47:32.000Z,100.1.1.3,192.168.1.1,1080,80,6,13854,2,0,0,0,0,0,0,0,0,0,0,0,0,144.3626389,13854,0,13854,13854,13854,13854,0,13854,13854,0,0,0,0,0,0,0,0,0,64,0,144.3626389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0
flow-00267,2018-02-16T01:47:32.000Z,0.0.0.0,192.168.1.1,53280,52280,6,3849182,5,3,935,410,935,0,187,418.1447118,410,0,136.6666667,236.7136104,349.4248908,2.078363663,549883.1429,1423659.317,3778182,6,3849182,962295.5,1877361.586,3778188,45,47477,23738.5,33147.04458,47177,300,0,0,0,0,168,104,1.298977289,0.779386374,0,935,149.4444444,324.2919638,105165.2778,0,0,0,0,1,0,0,0,0,168.125,187,136.6666667,0,0,0,0,0,0,5,935,3,410,219,211,1,32,0,0,0,0,0,0,0,0
